date,tip_import,iso,pais,pais_lat,pais_lng,distr_code,distr_name,cty_ref,cty_lat,cty_lng,titulo,chap,fob,flete,insurance,cif,salvaguardia,salvaguardia_espec,fodinfa,ice_advalorem,ice_espec,iva,advalorem,advalorem_espec,duties
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,091,Cuenca,Cuenca,-2.8974,-79.0045," Madera, carbón vegetal y manufacturas de madera",44,60.0,9.116,0.324,69.44,0.0,0.0,0.34,0.0,0.0,10.02,13.88,0.0,24.240000000000002
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,091,Cuenca,Cuenca,-2.8974,-79.0045," Muebles; mobiliario medicoquirúrgico; artículos de cama y similares; luminarias y aparatos de alumbrado no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras, luminosos y artículos similares; construcciones prefabricadas",94,142.0,21.575,0.769,164.344,0.0,0.0,0.8,0.0,0.0,25.7,49.27,0.0,75.77000000000001
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,091,Cuenca,Cuenca,-2.8974,-79.0045," Papel y cartón; manufacturas de pasta de celulosa, papel o cartón",48,9.0,1.367,0.049,10.416,0.0,0.0,0.05,0.0,0.0,1.63,3.12,0.0,4.8
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,091,Cuenca,Cuenca,-2.8974,-79.0045, Plástico y sus manufacturas,39,84.5,12.839,0.457,97.796,0.0,0.0,0.46,0.0,0.0,14.11,19.52,0.0,34.09
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,091,Cuenca,Cuenca,-2.8974,-79.0045, Productos cerámicos,69,689.0,104.689,3.729,797.418,0.0,0.0,3.6,0.0,0.0,124.43,238.81,0.0,366.84000000000003
2014-01,IMP.GRAL.,BE,Belgica,50.503887,4.469936,091,Cuenca,Cuenca,-2.8974,-79.0045, Vidrio y sus manufacturas,70,104.0,15.803,0.562,120.365,0.0,0.0,0.51,0.0,0.0,18.78,36.03,0.0,55.32000000000001
2014-01,IMP.GRAL.,BG,Bulgaria,42.733883,25.48583,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Instrumentos y aparatos de óptica, fotografía o cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",90,3300.59,0.0,35.07,3335.66,0.0,0.0,17.7,0.0,0.0,427.16999999999996,0.0,0.0,444.86999999999995
2014-01,IMP.GRAL.,BG,Bulgaria,42.733883,25.48583,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Prendas y complementos (accesorios), de vestir, excepto los de punto",62,1291.445,0.0,2.457,1293.902,0.0,0.0,7.23,0.0,0.0,200.8,145.05,70.60000000000001,423.68
2014-01,IMP.GRAL.,BG,Bulgaria,42.733883,25.48583,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Caucho y sus manufacturas,40,1082.065,0.0,0.79,1082.855,0.0,0.0,5.54,0.0,0.0,154.1,166.79,0.0,326.42999999999995
2014-01,IMP.GRAL.,BG,Bulgaria,42.733883,25.48583,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos; partes de estas máquinas o aparatos",84,6163.539999999999,0.65,11.85,6176.04,0.0,0.0,38.89,0.0,0.0,938.46,1.85,0.0,979.1999999999999
2014-01,IMP.GRAL.,BG,Bulgaria,42.733883,25.48583,055,Quito,Quito,-0.2186,-78.5097," Prendas y complementos (accesorios), de vestir, de punto",61,516.2620000000001,0.0,0.8350000000000001,517.097,0.0,0.0,2.9,0.0,0.0,81.77,58.07,39.69,182.42999999999998
2014-01,IMP.GRAL.,BH,Bahrein,25.930414,50.637772,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833, Aluminio y sus manufacturas,76,111714.23,0.0,337.5,112051.73,0.0,0.0,579.25,0.0,0.0,13971.71,0.0,0.0,14550.96
2014-01,IMP.GRAL.,BH,Bahrein,25.930414,50.637772,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Prendas y complementos (accesorios), de vestir, de punto",61,9.0,0.145,0.091,9.236,0.0,0.0,0.04,0.0,0.0,1.55,0.92,2.75,5.26
2014-01,IMP.GRAL.,BO,Bolivia,-16.290154,-63.588653,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Perlas finas (naturales)* o cultivadas, piedras preciosas o semipreciosas, metales preciosos, chapados de metal precioso (plaqué) y manufacturas de estas materias; bisutería; monedas",71,8596.64,0.0,93.03,8689.67,0.0,0.0,44.87,0.0,0.0,1090.15,0.0,0.0,1135.02
2014-01,IMP.GRAL.,BO,Bolivia,-16.290154,-63.588653,028,Guayaquil-Maritimo,Guayaquil,-2.1833,-79.8833," Bebidas, líquidos alcohólicos y vinagre",22,94662.16,18597.86,66.59,113326.61000000002,0.0,0.0,566.61,0.0,40108.77,18480.23,0.0,0.0,59155.60999999999
2014-01,IMP.GRAL.,BO,Bolivia,-16.290154,-63.588653,055,Quito,Quito,-0.2186,-78.5097," Sombreros, demás tocados y sus partes",65,6446.73,0.0,73.0,6519.73,0.0,0.0,36.86,0.0,0.0,889.18,0.0,0.0,926.04
2014-01,IMP.GRAL.,BR,Brasil,-14.235004,-51.92528,019,Guayaquil-Aereo,Guayaquil,-2.1833,-79.8833," Aceites esenciales y resinoides; preparaciones de perfumería, de tocador o de cosmética",33,3081.94,273.1,20.0,3375.04,0.0,0.0,17.490000000000002,0.0,0.0,438.9,140.0,0.0,596.39
